Agency,Measure,<=2.5,3,3.5,4,4.5,5,>5.0,SettlementMonth,AssetClassType,AssetClassSubType,Date,SettlementDateChart
FHLMC,4TH QUARTILE PRICE,*,97.9,100.2,102.1,103.7,105.1,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 1
FHLMC,AVG. PRICE TOP 5 TRADES,*,97.9,100.3,102.1,103.7,105.1,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 1
FHLMC,STANDARD DEVIATION,*,0,0,0,0,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 1
FHLMC,VOLUME OF TRADES (000'S),*,721395,4256296.8,8785914.5,2483688,740943.2,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 1
FHLMC,NUMBER OF TRADES,*,25,107,123,78,35,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 1
GNMA,AVERAGE PRICE,*,98.8,100.9,102.6,103.5,104.2,*,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 1
GNMA,WEIGHTED AVG. PRICE,*,98.8,100.9,102.6,103.5,104.2,*,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 1
GNMA,AVG. PRICE BOTTOM 5 TRADES,*,98.7,100.9,102.5,103.5,104.1,*,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 1
GNMA,2ND QUARTILE PRICE,*,98.8,100.9,102.6,103.5,104.2,*,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 1
GNMA,3RD QUARTILE PRICE,*,98.8,100.9,102.6,103.5,104.2,*,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 1
GNMA,4TH QUARTILE PRICE,*,98.8,100.9,102.6,103.5,104.2,*,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 1
GNMA,AVG. PRICE TOP 5 TRADES,*,98.9,101,102.6,103.7,104.2,*,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 1
GNMA,STANDARD DEVIATION,*,0,0,0,0,0,*,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 1
GNMA,VOLUME OF TRADES (000'S),*,7802802.5,9426445.2,5760592,5215959,1245077,*,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 1
GNMA,NUMBER OF TRADES,*,79,111,194,169,57,*,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 1
FNMA,AVERAGE PRICE,0,97.8,100.1,102,103.6,105,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
FNMA,WEIGHTED AVG. PRICE,0,97.8,100.1,102,103.6,104.9,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
FNMA,AVG. PRICE BOTTOM 5 TRADES,0,97.8,100.1,101.9,103.5,104.9,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
FNMA,2ND QUARTILE PRICE,0,97.8,100.1,102,103.5,104.9,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
FNMA,3RD QUARTILE PRICE,0,97.8,100.1,102,103.6,105,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
FNMA,4TH QUARTILE PRICE,0,97.9,100.1,102,103.6,105,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
FNMA,AVG. PRICE TOP 5 TRADES,0,97.8,100.2,102,103.6,105,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
FNMA,STANDARD DEVIATION,0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
FNMA,VOLUME OF TRADES (000'S),0,292000,9279500,19384425,6819760.5,56750,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
FNMA,NUMBER OF TRADES,0,11,123,212,77,21,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
FHLMC,AVERAGE PRICE,0,*,*,102,103.6,105,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
FHLMC,WEIGHTED AVG. PRICE,0,*,*,102,103.6,105,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
FHLMC,AVG. PRICE BOTTOM 5 TRADES,0,*,*,102,103.6,105,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
FHLMC,2ND QUARTILE PRICE,0,*,*,102,103.6,*,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
FHLMC,3RD QUARTILE PRICE,0,*,*,102,103.6,*,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
FHLMC,4TH QUARTILE PRICE,0,*,*,102,103.6,*,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
FHLMC,AVG. PRICE TOP 5 TRADES,0,*,*,102,103.6,105,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
FHLMC,STANDARD DEVIATION,0,*,*,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
FHLMC,VOLUME OF TRADES (000'S),0,*,*,658000,700000,30000,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
FHLMC,NUMBER OF TRADES,0,*,*,11,15,5,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
GNMA,AVERAGE PRICE,0,98.8,100.9,102.5,103.4,104.1,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
GNMA,WEIGHTED AVG. PRICE,0,98.8,100.9,102.5,103.4,104.1,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
GNMA,AVG. PRICE BOTTOM 5 TRADES,0,98.8,100.8,102.4,103.4,104.1,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
GNMA,2ND QUARTILE PRICE,0,*,100.8,102.5,103.4,104.1,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
GNMA,3RD QUARTILE PRICE,0,*,100.9,102.5,103.4,104.2,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
GNMA,4TH QUARTILE PRICE,0,*,100.9,102.5,103.5,104.2,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
GNMA,AVG. PRICE TOP 5 TRADES,0,98.8,100.9,102.5,103.5,104.2,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
GNMA,STANDARD DEVIATION,0,0.1,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
GNMA,VOLUME OF TRADES (000'S),0,1003000,3579500,1179100.4,1214800,48850,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
GNMA,NUMBER OF TRADES,0,6,98,148,96,17,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 2
FNMA,AVERAGE PRICE,0,*,100,101.9,103.5,*,*,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
FNMA,WEIGHTED AVG. PRICE,0,*,100,101.9,103.4,*,*,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
FNMA,AVG. PRICE BOTTOM 5 TRADES,0,*,100,101.8,103.4,*,*,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
FNMA,2ND QUARTILE PRICE,0,*,100,101.9,103.4,*,*,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
FNMA,3RD QUARTILE PRICE,0,*,100,101.9,103.4,*,*,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
FNMA,4TH QUARTILE PRICE,0,*,100,101.9,103.5,*,*,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
FNMA,AVG. PRICE TOP 5 TRADES,0,*,100.1,101.9,103.5,*,*,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
FNMA,STANDARD DEVIATION,0,*,0,0,0,*,*,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
FNMA,VOLUME OF TRADES (000'S),0,*,260250,511500,206500,*,*,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
FNMA,NUMBER OF TRADES,0,*,69,124,28,*,*,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
FHLMC,AVERAGE PRICE,0,0,*,*,103.5,*,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
FHLMC,WEIGHTED AVG. PRICE,0,0,*,*,103.5,*,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
FHLMC,AVG. PRICE BOTTOM 5 TRADES,0,0,*,*,103.5,*,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
FHLMC,2ND QUARTILE PRICE,0,0,*,*,*,*,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
FHLMC,3RD QUARTILE PRICE,0,0,*,*,*,*,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
FHLMC,4TH QUARTILE PRICE,0,0,*,*,*,*,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
FHLMC,AVG. PRICE TOP 5 TRADES,0,0,*,*,103.5,*,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
FHLMC,STANDARD DEVIATION,0,0,*,*,0,*,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
FHLMC,VOLUME OF TRADES (000'S),0,0,*,*,43000,*,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
FHLMC,NUMBER OF TRADES,0,0,*,*,8,*,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
GNMA,AVERAGE PRICE,0,0,*,*,*,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
GNMA,WEIGHTED AVG. PRICE,0,0,*,*,*,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
GNMA,AVG. PRICE BOTTOM 5 TRADES,0,0,*,*,*,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
GNMA,2ND QUARTILE PRICE,0,0,*,*,*,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
GNMA,3RD QUARTILE PRICE,0,0,*,*,*,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
GNMA,4TH QUARTILE PRICE,0,0,*,*,*,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
GNMA,AVG. PRICE TOP 5 TRADES,0,0,*,*,*,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
GNMA,STANDARD DEVIATION,0,0,*,*,*,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
GNMA,VOLUME OF TRADES (000'S),0,0,*,*,*,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
GNMA,NUMBER OF TRADES,0,0,*,*,*,0,0,May,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,02/12/2019,Current Month + 3
FNMA,AVERAGE PRICE,98,99.9,101.7,102.7,*,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
FNMA,WEIGHTED AVG. PRICE,98.1,99.9,101.7,102.7,*,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
FNMA,AVG. PRICE BOTTOM 5 TRADES,97.1,99.8,101.6,102.7,*,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
FNMA,2ND QUARTILE PRICE,98.1,99.8,101.6,102.7,*,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
FNMA,3RD QUARTILE PRICE,98.1,99.9,101.7,102.7,*,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
FNMA,4TH QUARTILE PRICE,98.1,99.9,101.7,102.8,*,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
FNMA,AVG. PRICE TOP 5 TRADES,98.2,100,101.9,102.8,*,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
FNMA,STANDARD DEVIATION,0.5,0,0.1,0,*,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
FNMA,VOLUME OF TRADES (000'S),1165167,4189698.3,4152561,1150879.2,*,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
FNMA,NUMBER OF TRADES,73,113,177,134,*,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
FHLMC,AVERAGE PRICE,97.8,99.9,101.7,102.9,0,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
FHLMC,WEIGHTED AVG. PRICE,98,99.9,101.7,102.9,0,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
FHLMC,AVG. PRICE BOTTOM 5 TRADES,97.4,99.8,101.7,102.8,0,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
FHLMC,2ND QUARTILE PRICE,98,99.9,101.7,102.8,0,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
FHLMC,3RD QUARTILE PRICE,98,99.9,101.7,102.9,0,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
FHLMC,4TH QUARTILE PRICE,98.1,99.9,101.7,102.9,0,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
FHLMC,AVG. PRICE TOP 5 TRADES,98.1,100,101.8,102.9,0,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
FHLMC,STANDARD DEVIATION,0.7,0,0,0,0,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
FHLMC,VOLUME OF TRADES (000'S),895846.5,1090699.9,1711790.1,528918.2,0,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
FHLMC,NUMBER OF TRADES,44,48,90,39,0,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
GNMA,AVERAGE PRICE,0,0,0,*,0,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
GNMA,WEIGHTED AVG. PRICE,0,0,0,*,0,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
GNMA,AVG. PRICE BOTTOM 5 TRADES,0,0,0,*,0,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
GNMA,2ND QUARTILE PRICE,0,0,0,*,0,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
GNMA,3RD QUARTILE PRICE,0,0,0,*,0,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
GNMA,4TH QUARTILE PRICE,0,0,0,*,0,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
GNMA,AVG. PRICE TOP 5 TRADES,0,0,0,*,0,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
GNMA,STANDARD DEVIATION,0,0,0,*,0,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
GNMA,VOLUME OF TRADES (000'S),0,0,0,*,0,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
GNMA,NUMBER OF TRADES,0,0,0,*,0,0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month
FNMA,AVERAGE PRICE,98,99.8,101.6,102.7,*,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
FNMA,WEIGHTED AVG. PRICE,98,99.8,101.6,102.7,*,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
FNMA,AVG. PRICE BOTTOM 5 TRADES,97,99.7,101.5,102.6,*,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
FNMA,2ND QUARTILE PRICE,98,99.8,101.6,102.6,*,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
FNMA,3RD QUARTILE PRICE,98,99.8,101.6,102.7,*,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
FNMA,4TH QUARTILE PRICE,98,99.8,101.6,102.7,*,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
FNMA,AVG. PRICE TOP 5 TRADES,98.1,99.9,101.7,102.7,*,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
FNMA,STANDARD DEVIATION,0.3,0,0,0,*,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
FNMA,VOLUME OF TRADES (000'S),1835750,6535063.3,5838057.2,1017882,*,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
FNMA,NUMBER OF TRADES,186,371,391,124,*,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
FHLMC,AVERAGE PRICE,97.8,99.9,101.6,102.7,0,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
FHLMC,WEIGHTED AVG. PRICE,98,99.9,101.6,102.7,0,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
FHLMC,AVG. PRICE BOTTOM 5 TRADES,97.4,99.8,101.6,102.7,0,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
FHLMC,2ND QUARTILE PRICE,97.9,99.8,101.6,102.7,0,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
FHLMC,3RD QUARTILE PRICE,98,99.8,101.6,102.8,0,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
FHLMC,4TH QUARTILE PRICE,98,99.9,101.6,102.8,0,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
FHLMC,AVG. PRICE TOP 5 TRADES,98.1,99.9,101.7,102.8,0,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
FHLMC,STANDARD DEVIATION,0.6,0,0,0,0,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
FHLMC,VOLUME OF TRADES (000'S),980556.4,1024766.1,1582043.3,519557.8,0,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
FHLMC,NUMBER OF TRADES,46,41,80,31,0,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
GNMA,AVERAGE PRICE,0,0,0,0,0,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
GNMA,WEIGHTED AVG. PRICE,0,0,0,0,0,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
GNMA,AVG. PRICE BOTTOM 5 TRADES,0,0,0,0,0,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
GNMA,2ND QUARTILE PRICE,0,0,0,0,0,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
GNMA,3RD QUARTILE PRICE,0,0,0,0,0,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
GNMA,4TH QUARTILE PRICE,0,0,0,0,0,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
GNMA,AVG. PRICE TOP 5 TRADES,0,0,0,0,0,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
GNMA,STANDARD DEVIATION,0,0,0,0,0,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
GNMA,VOLUME OF TRADES (000'S),0,0,0,0,0,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
GNMA,NUMBER OF TRADES,0,0,0,0,0,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 1
FNMA,AVERAGE PRICE,*,99.7,101.5,102.6,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 2
FNMA,WEIGHTED AVG. PRICE,*,99.8,101.5,102.6,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 2
FNMA,AVG. PRICE BOTTOM 5 TRADES,*,99.7,101.5,102.6,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,02/13/2019,Current Month + 2
